"Date","Price","Open","High","Low","Vol.","Change %"
"04/21/2016","57.82","57.49","57.83","56.55","2.48M","1.24%"
"04/20/2016","57.11","56.63","57.69","56.34","2.24M","0.14%"
"04/19/2016","57.03","56.48","57.74","56.31","2.55M","0.96%"
"04/18/2016","56.49","55.49","56.68","55.42","1.53M","0.46%"
"04/15/2016","56.23","55.89","56.76","55.88","2.26M","-0.51%"
"04/14/2016","56.52","57.03","57.47","55.84","2.90M","-1.29%"
"04/13/2016","57.26","56.37","57.26","56.34","3.00M","2.75%"
"04/12/2016","55.73","55.82","55.84","54.57","2.56M","-0.50%"
"04/11/2016","56.01","56.76","57.17","55.78","2.23M","-2.01%"
"04/08/2016","57.16","56.38","57.68","56.07","2.03M","1.37%"
"04/07/2016","56.39","55.92","57.20","55.92","2.76M","0.50%"
"04/06/2016","56.11","56.16","56.24","55.43","1.62M","0.04%"
"04/05/2016","56.09","56.02","56.27","55.37","2.15M","-1.54%"
"04/04/2016","56.97","56.23","57.41","55.74","1.76M","0.60%"
"04/01/2016","56.63","56.80","57.00","55.32","4.24M","-2.35%"
"03/31/2016","57.99","59.15","59.29","57.68","3.01M","-2.69%"
"03/30/2016","59.59","59.79","60.11","59.14","2.34M","-0.15%"
"03/29/2016","59.68","59.85","60.07","59.16","1.75M","0.47%"
"03/24/2016","59.40","60.26","60.28","58.69","2.43M","-2.56%"
"03/23/2016","60.96","61.11","61.73","60.45","1.63M","0.13%"
"03/22/2016","60.88","60.28","60.93","59.19","2.05M","0.61%"
"03/21/2016","60.51","59.92","60.79","59.73","1.74M","0.46%"
"03/18/2016","60.23","59.19","60.33","59.05","4.10M","1.79%"
"03/17/2016","59.17","60.57","60.68","57.17","3.85M","-2.05%"
"03/16/2016","60.41","60.03","60.48","59.76","1.56M","0.82%"
"03/15/2016","59.92","59.63","60.10","59.35","1.65M","-0.20%"
"03/14/2016","60.04","60.11","60.48","59.68","1.62M","0.47%"
"03/11/2016","59.76","59.32","60.20","58.91","2.33M","3.25%"
"03/10/2016","57.88","60.45","63.06","57.83","4.85M","-3.97%"
"03/09/2016","60.27","60.05","60.88","59.83","1.84M","0.05%"
"03/08/2016","60.24","60.63","60.74","59.71","2.74M","-1.41%"
"03/07/2016","61.10","61.32","61.54","60.61","1.63M","-1.00%"
"03/04/2016","61.72","60.63","62.04","60.48","2.67M","2.19%"
"03/03/2016","60.40","60.17","60.73","59.96","2.17M","0.38%"
"03/02/2016","60.17","60.82","60.96","59.72","2.03M","-0.43%"
"03/01/2016","60.43","59.31","60.59","58.89","2.58M","1.72%"
"02/29/2016","59.41","57.16","59.51","56.68","2.93M","3.94%"
"02/26/2016","57.16","57.52","58.24","57.03","2.58M","0.25%"
"02/25/2016","57.02","55.51","57.53","54.51","4.21M","4.41%"
"02/24/2016","54.61","55.07","55.81","53.25","3.99M","-0.84%"
"02/23/2016","55.07","55.27","56.07","54.95","2.40M","-1.33%"
"02/22/2016","55.81","55.32","56.01","55.27","1.57M","1.64%"
"02/19/2016","54.91","55.63","55.82","54.35","2.20M","-1.08%"
"02/18/2016","55.51","55.35","56.01","54.97","2.49M","1.46%"
"02/17/2016","54.71","53.11","55.00","52.99","2.65M","2.36%"
"02/16/2016","53.45","53.74","54.00","53.13","2.32M","0.75%"
"02/15/2016","53.05","52.33","53.54","51.98","2.46M","4.02%"
"02/12/2016","51.00","50.19","51.22","49.85","3.13M","2.72%"
"02/11/2016","49.65","51.14","51.16","49.65","4.95M","-4.61%"
"02/10/2016","52.05","51.58","52.65","50.98","4.18M","2.24%"
"02/09/2016","50.91","50.69","51.73","49.86","4.13M","0.18%"
"02/08/2016","50.82","53.24","53.42","50.41","5.27M","-5.42%"
"02/05/2016","53.73","53.59","54.70","53.02","3.86M","0.47%"
"02/04/2016","53.48","54.27","54.39","51.95","4.04M","-0.17%"
"02/03/2016","53.57","54.76","54.88","52.63","3.36M","-2.62%"
"02/02/2016","55.01","57.35","57.35","54.61","3.27M","-4.33%"
"02/01/2016","57.50","57.47","58.05","56.64","2.51M","0.05%"
"01/29/2016","57.47","55.62","57.47","55.48","3.30M","5.10%"
"01/28/2016","54.68","55.00","55.91","53.85","3.47M","-0.80%"
"01/27/2016","55.12","57.13","57.17","54.21","4.67M","-3.42%"
"01/26/2016","57.07","56.06","57.32","55.45","2.02M","0.18%"
"01/25/2016","56.97","57.29","57.47","56.43","2.39M","0.65%"
"01/22/2016","56.60","56.37","57.57","55.86","3.19M","2.55%"
"01/21/2016","55.19","54.24","55.67","53.52","3.94M","2.15%"
"01/20/2016","54.03","55.04","55.32","53.44","3.78M","-4.15%"
"01/19/2016","56.37","56.61","57.04","56.07","2.12M","1.55%"
"01/18/2016","55.51","55.93","57.14","55.28","1.96M","-0.54%"
"01/15/2016","55.81","57.16","57.35","55.02","4.89M","-3.21%"
"01/14/2016","57.66","58.25","58.30","56.47","3.69M","-2.49%"
"01/13/2016","59.13","59.73","60.13","58.97","3.13M","0.84%"
"01/12/2016","58.64","57.64","60.01","56.96","3.98M","1.54%"
"01/11/2016","57.75","58.22","58.98","57.74","2.89M","-1.11%"
"01/08/2016","58.40","59.90","60.45","58.40","2.91M","-2.13%"
"01/07/2016","59.67","58.97","59.95","58.14","2.58M","-2.02%"
"01/06/2016","60.90","61.72","61.97","59.98","2.20M","-1.31%"
"01/05/2016","61.71","61.50","61.93","60.24","3.15M","2.02%"
"01/04/2016","60.49","60.78","61.49","59.79","2.89M","-1.83%"
